x,y,DEM
-735354.7984626968,1941812.7705312967,1497.66
-730354.7984626968,1941812.7705312967,1472.81
-725354.7984626968,1941812.7705312967,1472.81
-720354.7984626968,1941812.7705312967,1462.19
-715354.7984626968,1941812.7705312967,1462.19
-710354.7984626968,1941812.7705312967,1429.78
-705354.7984626968,1941812.7705312967,1429.78
-700354.7984626968,1941812.7705312967,1410.36
-695354.7984626968,1941812.7705312967,1410.36
-690354.7984626968,1941812.7705312967,1387.18
-685354.7984626968,1941812.7705312967,1387.18
-680354.7984626968,1941812.7705312967,1371.47
-675354.7984626968,1941812.7705312967,1371.47
-670354.7984626968,1941812.7705312967,1349.86
-665354.7984626968,1941812.7705312967,1349.86
-660354.7984626968,1941812.7705312967,1328.48
-655354.7984626968,1941812.7705312967,1328.48
-650354.7984626968,1941812.7705312967,1305.86
-645354.7984626968,1941812.7705312967,1305.86
-640354.7984626968,1941812.7705312967,1306.61
-635354.7984626968,1941812.7705312967,1306.61
-630354.7984626968,1941812.7705312967,1325.78
-625354.7984626968,1941812.7705312967,1325.78
-620354.7984626968,1941812.7705312967,1345.45
-615354.7984626968,1941812.7705312967,1345.45
-610354.7984626968,1941812.7705312967,1359.4
-605354.7984626968,1941812.7705312967,1359.4
-600354.7984626968,1941812.7705312967,1347.07
-595354.7984626968,1941812.7705312967,1347.07
-590354.7984626968,1941812.7705312967,1320.78
-585354.7984626968,1941812.7705312967,1320.78
-580354.7984626968,1941812.7705312967,1280.82
-575354.7984626968,1941812.7705312967,1280.82
-570354.7984626968,1941812.7705312967,1238.78
-565354.7984626968,1941812.7705312967,1238.78
-560354.7984626968,1941812.7705312967,1207.77
-555354.7984626968,1941812.7705312967,1207.77
-550354.7984626968,1941812.7705312967,1185.92
-545354.7984626968,1941812.7705312967,1185.92
-540354.7984626968,1941812.7705312967,1162.49
-535354.7984626968,1941812.7705312967,1162.49
-530354.7984626968,1941812.7705312967,1136.49
-525354.7984626968,1941812.7705312967,1136.49
-520354.79846269684,1941812.7705312967,1109.68
-515354.79846269684,1941812.7705312967,1109.68
-1105354.7984626968,1936812.7705312967,1969.07
-1100354.7984626968,1936812.7705312967,2067.38
-1095354.7984626968,1936812.7705312967,2067.38
-1090354.7984626968,1936812.7705312967,2141.45
-1085354.7984626968,1936812.7705312967,2141.45
-1080354.7984626968,1936812.7705312967,2121.41
-1075354.7984626968,1936812.7705312967,2121.41
-1070354.7984626968,1936812.7705312967,2319.77
-1065354.7984626968,1936812.7705312967,2319.77
-1060354.7984626968,1936812.7705312967,2260.23
-1055354.7984626968,1936812.7705312967,2260.23
-1050354.7984626968,1936812.7705312967,2107.12
-1045354.7984626968,1936812.7705312967,2107.12
-1040354.7984626968,1936812.7705312967,2095.21
-1035354.7984626968,1936812.7705312967,2095.21
-1030354.7984626968,1936812.7705312967,2201.42
-1025354.7984626968,1936812.7705312967,2201.42
-1020354.7984626968,1936812.7705312967,2294.05
-1015354.7984626968,1936812.7705312967,2294.05
-1010354.7984626968,1936812.7705312967,2535.11
-1005354.7984626968,1936812.7705312967,2535.11
-1000354.7984626968,1936812.7705312967,2536.31
-995354.7984626968,1936812.7705312967,2536.31
-990354.7984626968,1936812.7705312967,2616.69
-985354.7984626968,1936812.7705312967,2616.69
-980354.7984626968,1936812.7705312967,2811.71
-975354.7984626968,1936812.7705312967,2811.71
-970354.7984626968,1936812.7705312967,3044.97
-965354.7984626968,1936812.7705312967,3044.97
-960354.7984626968,1936812.7705312967,3178.33
-955354.7984626968,1936812.7705312967,3178.33
-950354.7984626968,1936812.7705312967,3313.3
-945354.7984626968,1936812.7705312967,3313.3
-940354.7984626968,1936812.7705312967,3040.22
-935354.7984626968,1936812.7705312967,3040.22
-930354.7984626968,1936812.7705312967,2595.24
-925354.7984626968,1936812.7705312967,2595.24
-920354.7984626968,1936812.7705312967,2515.28
-915354.7984626968,1936812.7705312967,2515.28
-910354.7984626968,1936812.7705312967,2486.51
-905354.7984626968,1936812.7705312967,2486.51
-900354.7984626968,1936812.7705312967,2534.3
-895354.7984626968,1936812.7705312967,2534.3
-890354.7984626968,1936812.7705312967,2596.05
-885354.7984626968,1936812.7705312967,2596.05
-880354.7984626968,1936812.7705312967,2415.58
-875354.7984626968,1936812.7705312967,2415.58
-870354.7984626968,1936812.7705312967,2492.5
-865354.7984626968,1936812.7705312967,2492.5
-860354.7984626968,1936812.7705312967,2567.93
-855354.7984626968,1936812.7705312967,2567.93
-850354.7984626968,1936812.7705312967,2742.8
-845354.7984626968,1936812.7705312967,2742.8
-840354.7984626968,1936812.7705312967,2649.31
-835354.7984626968,1936812.7705312967,2649.31
-830354.7984626968,1936812.7705312967,2913.41
-825354.7984626968,1936812.7705312967,2913.41
-820354.7984626968,1936812.7705312967,3372.89
-815354.7984626968,1936812.7705312967,3372.89
-810354.7984626968,1936812.7705312967,2936.19
-805354.7984626968,1936812.7705312967,2936.19
-800354.7984626968,1936812.7705312967,2424.14
-795354.7984626968,1936812.7705312967,2424.14
-790354.7984626968,1936812.7705312967,1889.84
-785354.7984626968,1936812.7705312967,1889.84
-780354.7984626968,1936812.7705312967,1605.34
-775354.7984626968,1936812.7705312967,1605.34
-770354.7984626968,1936812.7705312967,1542.3
-765354.7984626968,1936812.7705312967,1542.3
-760354.7984626968,1936812.7705312967,1524.01
-755354.7984626968,1936812.7705312967,1524.01
-750354.7984626968,1936812.7705312967,1507.09
-745354.7984626968,1936812.7705312967,1507.09
-740354.7984626968,1936812.7705312967,1518.4
-735354.7984626968,1936812.7705312967,1518.4
-730354.7984626968,1936812.7705312967,1505.48
-725354.7984626968,1936812.7705312967,1505.48
-720354.7984626968,1936812.7705312967,1480.07
-715354.7984626968,1936812.7705312967,1480.07
-710354.7984626968,1936812.7705312967,1455.14
-705354.7984626968,1936812.7705312967,1455.14
-700354.7984626968,1936812.7705312967,1444.43
-695354.7984626968,1936812.7705312967,1444.43
-690354.7984626968,1936812.7705312967,1419.76
-685354.7984626968,1936812.7705312967,1419.76
-680354.7984626968,1936812.7705312967,1402.14
-675354.7984626968,1936812.7705312967,1402.14
-670354.7984626968,1936812.7705312967,1369.37
-665354.7984626968,1936812.7705312967,1369.37
-660354.7984626968,1936812.7705312967,1342.01
-655354.7984626968,1936812.7705312967,1342.01
-650354.7984626968,1936812.7705312967,1318.7
-645354.7984626968,1936812.7705312967,1318.7
-640354.7984626968,1936812.7705312967,1347.39
-635354.7984626968,1936812.7705312967,1347.39
-630354.7984626968,1936812.7705312967,1354.5
-625354.7984626968,1936812.7705312967,1354.5
-620354.7984626968,1936812.7705312967,1387.18
-615354.7984626968,1936812.7705312967,1387.18
-610354.7984626968,1936812.7705312967,1389.5
-605354.7984626968,1936812.7705312967,1389.5
-600354.7984626968,1936812.7705312967,1352.24
-595354.7984626968,1936812.7705312967,1352.24
-590354.7984626968,1936812.7705312967,1317.19
-585354.7984626968,1936812.7705312967,1317.19
-580354.7984626968,1936812.7705312967,1278.99
-575354.7984626968,1936812.7705312967,1278.99
-570354.7984626968,1936812.7705312967,1240.62
-565354.7984626968,1936812.7705312967,1240.62
-560354.7984626968,1936812.7705312967,1209.83
-555354.7984626968,1936812.7705312967,1209.83
-550354.7984626968,1936812.7705312967,1187.78
-545354.7984626968,1936812.7705312967,1187.78
-540354.7984626968,1936812.7705312967,1161.62
-535354.7984626968,1936812.7705312967,1161.62
-530354.7984626968,1936812.7705312967,1132.49
-525354.7984626968,1936812.7705312967,1132.49
-520354.79846269684,1936812.7705312967,1107.82
-515354.79846269684,1936812.7705312967,1107.82
-1105354.7984626968,1931812.7705312967,1969.07
-1100354.7984626968,1931812.7705312967,2067.38
-1095354.7984626968,1931812.7705312967,2067.38
-1090354.7984626968,1931812.7705312967,2141.45
-1085354.7984626968,1931812.7705312967,2141.45
-1080354.7984626968,1931812.7705312967,2121.41
-1075354.7984626968,1931812.7705312967,2121.41
-1070354.7984626968,1931812.7705312967,2319.77
-1065354.7984626968,1931812.7705312967,2319.77
-1060354.7984626968,1931812.7705312967,2260.23
-1055354.7984626968,1931812.7705312967,2260.23
-1050354.7984626968,1931812.7705312967,2107.12
-1045354.7984626968,1931812.7705312967,2107.12
-1040354.7984626968,1931812.7705312967,2095.21
-1035354.7984626968,1931812.7705312967,2095.21
-1030354.7984626968,1931812.7705312967,2201.42
-1025354.7984626968,1931812.7705312967,2201.42
-1020354.7984626968,1931812.7705312967,2294.05
-1015354.7984626968,1931812.7705312967,2294.05
-1010354.7984626968,1931812.7705312967,2535.11
-1005354.7984626968,1931812.7705312967,2535.11
-1000354.7984626968,1931812.7705312967,2536.31
-995354.7984626968,1931812.7705312967,2536.31
-990354.7984626968,1931812.7705312967,2616.69
-985354.7984626968,1931812.7705312967,2616.69
-980354.7984626968,1931812.7705312967,2811.71
-975354.7984626968,1931812.7705312967,2811.71
-970354.7984626968,1931812.7705312967,3044.97
-965354.7984626968,1931812.7705312967,3044.97
-960354.7984626968,1931812.7705312967,3178.33
-955354.7984626968,1931812.7705312967,3178.33
-950354.7984626968,1931812.7705312967,3313.3
-945354.7984626968,1931812.7705312967,3313.3
-940354.7984626968,1931812.7705312967,3040.22
-935354.7984626968,1931812.7705312967,3040.22
-930354.7984626968,1931812.7705312967,2595.24
-925354.7984626968,1931812.7705312967,2595.24
-920354.7984626968,1931812.7705312967,2515.28
-915354.7984626968,1931812.7705312967,2515.28
-910354.7984626968,1931812.7705312967,2486.51
-905354.7984626968,1931812.7705312967,2486.51
-900354.7984626968,1931812.7705312967,2534.3
-895354.7984626968,1931812.7705312967,2534.3
-890354.7984626968,1931812.7705312967,2596.05
-885354.7984626968,1931812.7705312967,2596.05
-880354.7984626968,1931812.7705312967,2415.58
-875354.7984626968,1931812.7705312967,2415.58
-870354.7984626968,1931812.7705312967,2492.5
-865354.7984626968,1931812.7705312967,2492.5
-860354.7984626968,1931812.7705312967,2567.93
-855354.7984626968,1931812.7705312967,2567.93
-850354.7984626968,1931812.7705312967,2742.8
-845354.7984626968,1931812.7705312967,2742.8
-840354.7984626968,1931812.7705312967,2649.31
-835354.7984626968,1931812.7705312967,2649.31
-830354.7984626968,1931812.7705312967,2913.41
-825354.7984626968,1931812.7705312967,2913.41
-820354.7984626968,1931812.7705312967,3372.89
-815354.7984626968,1931812.7705312967,3372.89
-810354.7984626968,1931812.7705312967,2936.19
-805354.7984626968,1931812.7705312967,2936.19
-800354.7984626968,1931812.7705312967,2424.14
-795354.7984626968,1931812.7705312967,2424.14
-790354.7984626968,1931812.7705312967,1889.84
-785354.7984626968,1931812.7705312967,1889.84
-780354.7984626968,1931812.7705312967,1605.34
-775354.7984626968,1931812.7705312967,1605.34
-770354.7984626968,1931812.7705312967,1542.3
-765354.7984626968,1931812.7705312967,1542.3
-760354.7984626968,1931812.7705312967,1524.01
-755354.7984626968,1931812.7705312967,1524.01
-750354.7984626968,1931812.7705312967,1507.09
-745354.7984626968,1931812.7705312967,1507.09
-740354.7984626968,1931812.7705312967,1518.4
-735354.7984626968,1931812.7705312967,1518.4
-730354.7984626968,1931812.7705312967,1505.48
-725354.7984626968,1931812.7705312967,1505.48
-720354.7984626968,1931812.7705312967,1480.07
-715354.7984626968,1931812.7705312967,1480.07
-710354.7984626968,1931812.7705312967,1455.14
-705354.7984626968,1931812.7705312967,1455.14
-700354.7984626968,1931812.7705312967,1444.43
-695354.7984626968,1931812.7705312967,1444.43
-690354.7984626968,1931812.7705312967,1419.76
-685354.7984626968,1931812.7705312967,1419.76
-680354.7984626968,1931812.7705312967,1402.14
-675354.7984626968,1931812.7705312967,1402.14
-670354.7984626968,1931812.7705312967,1369.37
-665354.7984626968,1931812.7705312967,1369.37
-660354.7984626968,1931812.7705312967,1342.01
-655354.7984626968,1931812.7705312967,1342.01
-650354.7984626968,1931812.7705312967,1318.7
-645354.7984626968,1931812.7705312967,1318.7
-640354.7984626968,1931812.7705312967,1347.39
-635354.7984626968,1931812.7705312967,1347.39
-630354.7984626968,1931812.7705312967,1354.5
-625354.7984626968,1931812.7705312967,1354.5
-620354.7984626968,1931812.7705312967,1387.18
-615354.7984626968,1931812.7705312967,1387.18
-610354.7984626968,1931812.7705312967,1389.5
-605354.7984626968,1931812.7705312967,1389.5
-600354.7984626968,1931812.7705312967,1352.24
-595354.7984626968,1931812.7705312967,1352.24
-590354.7984626968,1931812.7705312967,1317.19
-585354.7984626968,1931812.7705312967,1317.19
-580354.7984626968,1931812.7705312967,1278.99
-575354.7984626968,1931812.7705312967,1278.99
-570354.7984626968,1931812.7705312967,1240.62
-565354.7984626968,1931812.7705312967,1240.62
-560354.7984626968,1931812.7705312967,1209.83
-555354.7984626968,1931812.7705312967,1209.83
-550354.7984626968,1931812.7705312967,1187.78
-545354.7984626968,1931812.7705312967,1187.78
-540354.7984626968,1931812.7705312967,1161.62
-535354.7984626968,1931812.7705312967,1161.62
-530354.7984626968,1931812.7705312967,1132.49
-525354.7984626968,1931812.7705312967,1132.49
-520354.79846269684,1931812.7705312967,1107.82
-515354.79846269684,1931812.7705312967,1107.82
-1105354.7984626968,1926812.7705312967,2250.32
-1100354.7984626968,1926812.7705312967,2303.63
-1095354.7984626968,1926812.7705312967,2303.63
-1090354.7984626968,1926812.7705312967,2339.34
-1085354.7984626968,1926812.7705312967,2339.34
-1080354.7984626968,1926812.7705312967,2380.07
-1075354.7984626968,1926812.7705312967,2380.07
-1070354.7984626968,1926812.7705312967,2455.36
-1065354.7984626968,1926812.7705312967,2455.36
-1060354.7984626968,1926812.7705312967,2414.13
-1055354.7984626968,1926812.7705312967,2414.13
-1050354.7984626968,1926812.7705312967,2309.97
-1045354.7984626968,1926812.7705312967,2309.97
-1040354.7984626968,1926812.7705312967,2261.45
-1035354.7984626968,1926812.7705312967,2261.45
-1030354.7984626968,1926812.7705312967,2294.2
-1025354.7984626968,1926812.7705312967,2294.2
-1020354.7984626968,1926812.7705312967,2335.97
-1015354.7984626968,1926812.7705312967,2335.97
-1010354.7984626968,1926812.7705312967,2582.18
-1005354.7984626968,1926812.7705312967,2582.18
-1000354.7984626968,1926812.7705312967,2617.76
-995354.7984626968,1926812.7705312967,2617.76
-990354.7984626968,1926812.7705312967,2718.72
-985354.7984626968,1926812.7705312967,2718.72
-980354.7984626968,1926812.7705312967,2911.94
-975354.7984626968,1926812.7705312967,2911.94
-970354.7984626968,1926812.7705312967,3157.12
-965354.7984626968,1926812.7705312967,3157.12
-960354.7984626968,1926812.7705312967,3148.62
-955354.7984626968,1926812.7705312967,3148.62
-950354.7984626968,1926812.7705312967,3013.67
-945354.7984626968,1926812.7705312967,3013.67
-940354.7984626968,1926812.7705312967,2639.96
-935354.7984626968,1926812.7705312967,2639.96
-930354.7984626968,1926812.7705312967,2427.91
-925354.7984626968,1926812.7705312967,2427.91
-920354.7984626968,1926812.7705312967,2489.4
-915354.7984626968,1926812.7705312967,2489.4
-910354.7984626968,1926812.7705312967,2427.61
-905354.7984626968,1926812.7705312967,2427.61
-900354.7984626968,1926812.7705312967,2554.35
-895354.7984626968,1926812.7705312967,2554.35
-890354.7984626968,1926812.7705312967,2793.04
-885354.7984626968,1926812.7705312967,2793.04
-880354.7984626968,1926812.7705312967,2602.43
-875354.7984626968,1926812.7705312967,2602.43
-870354.7984626968,1926812.7705312967,2725.68
-865354.7984626968,1926812.7705312967,2725.68
-860354.7984626968,1926812.7705312967,2730.11
-855354.7984626968,1926812.7705312967,2730.11
-850354.7984626968,1926812.7705312967,3017.16
-845354.7984626968,1926812.7705312967,3017.16
-840354.7984626968,1926812.7705312967,2850.64
-835354.7984626968,1926812.7705312967,2850.64
-830354.7984626968,1926812.7705312967,3007.52
-825354.7984626968,1926812.7705312967,3007.52
-820354.7984626968,1926812.7705312967,3248.55
-815354.7984626968,1926812.7705312967,3248.55
-810354.7984626968,1926812.7705312967,2807.55
-805354.7984626968,1926812.7705312967,2807.55
-800354.7984626968,1926812.7705312967,2458.5
-795354.7984626968,1926812.7705312967,2458.5
-790354.7984626968,1926812.7705312967,1942.99
-785354.7984626968,1926812.7705312967,1942.99
-780354.7984626968,1926812.7705312967,1667.73
-775354.7984626968,1926812.7705312967,1667.73
-770354.7984626968,1926812.7705312967,1588.56
-765354.7984626968,1926812.7705312967,1588.56
-760354.7984626968,1926812.7705312967,1562.12
-755354.7984626968,1926812.7705312967,1562.12
-750354.7984626968,1926812.7705312967,1531.78
-745354.7984626968,1926812.7705312967,1531.78
-740354.7984626968,1926812.7705312967,1540.91
-735354.7984626968,1926812.7705312967,1540.91
-730354.7984626968,1926812.7705312967,1542.0
-725354.7984626968,1926812.7705312967,1542.0
-720354.7984626968,1926812.7705312967,1506.85
-715354.7984626968,1926812.7705312967,1506.85
-710354.7984626968,1926812.7705312967,1493.2
-705354.7984626968,1926812.7705312967,1493.2
-700354.7984626968,1926812.7705312967,1477.55
-695354.7984626968,1926812.7705312967,1477.55
-690354.7984626968,1926812.7705312967,1449.51
-685354.7984626968,1926812.7705312967,1449.51
-680354.7984626968,1926812.7705312967,1436.77
-675354.7984626968,1926812.7705312967,1436.77
-670354.7984626968,1926812.7705312967,1406.68
-665354.7984626968,1926812.7705312967,1406.68
-660354.7984626968,1926812.7705312967,1371.2
-655354.7984626968,1926812.7705312967,1371.2
-650354.7984626968,1926812.7705312967,1341.31
-645354.7984626968,1926812.7705312967,1341.31
-640354.7984626968,1926812.7705312967,1361.01
-635354.7984626968,1926812.7705312967,1361.01
-630354.7984626968,1926812.7705312967,1387.05
-625354.7984626968,1926812.7705312967,1387.05
-620354.7984626968,1926812.7705312967,1416.6
-615354.7984626968,1926812.7705312967,1416.6
-610354.7984626968,1926812.7705312967,1399.77
-605354.7984626968,1926812.7705312967,1399.77
-600354.7984626968,1926812.7705312967,1357.18
-595354.7984626968,1926812.7705312967,1357.18
-590354.7984626968,1926812.7705312967,1319.44
-585354.7984626968,1926812.7705312967,1319.44
-580354.7984626968,1926812.7705312967,1283.18
-575354.7984626968,1926812.7705312967,1283.18
-570354.7984626968,1926812.7705312967,1247.58
-565354.7984626968,1926812.7705312967,1247.58
-560354.7984626968,1926812.7705312967,1214.0
-555354.7984626968,1926812.7705312967,1214.0
-550354.7984626968,1926812.7705312967,1185.59
-545354.7984626968,1926812.7705312967,1185.59
-540354.7984626968,1926812.7705312967,1154.68
-535354.7984626968,1926812.7705312967,1154.68
-530354.7984626968,1926812.7705312967,1124.6
-525354.7984626968,1926812.7705312967,1124.6
-520354.79846269684,1926812.7705312967,1104.11
-515354.79846269684,1926812.7705312967,1104.11
-1105354.7984626968,1921812.7705312967,2250.32
-1100354.7984626968,1921812.7705312967,2303.63
-1095354.7984626968,1921812.7705312967,2303.63
-1090354.7984626968,1921812.7705312967,2339.34
-1085354.7984626968,1921812.7705312967,2339.34
-1080354.7984626968,1921812.7705312967,2380.07
-1075354.7984626968,1921812.7705312967,2380.07
-1070354.7984626968,1921812.7705312967,2455.36
-1065354.7984626968,1921812.7705312967,2455.36
-1060354.7984626968,1921812.7705312967,2414.13
-1055354.7984626968,1921812.7705312967,2414.13
-1050354.7984626968,1921812.7705312967,2309.97
-1045354.7984626968,1921812.7705312967,2309.97
-1040354.7984626968,1921812.7705312967,2261.45
-1035354.7984626968,1921812.7705312967,2261.45
-1030354.7984626968,1921812.7705312967,2294.2
-1025354.7984626968,1921812.7705312967,2294.2
-1020354.7984626968,1921812.7705312967,2335.97
-1015354.7984626968,1921812.7705312967,2335.97
-1010354.7984626968,1921812.7705312967,2582.18
-1005354.7984626968,1921812.7705312967,2582.18
-1000354.7984626968,1921812.7705312967,2617.76
-995354.7984626968,1921812.7705312967,2617.76
-990354.7984626968,1921812.7705312967,2718.72
-985354.7984626968,1921812.7705312967,2718.72
-980354.7984626968,1921812.7705312967,2911.94
-975354.7984626968,1921812.7705312967,2911.94
-970354.7984626968,1921812.7705312967,3157.12
-965354.7984626968,1921812.7705312967,3157.12
-960354.7984626968,1921812.7705312967,3148.62
-955354.7984626968,1921812.7705312967,3148.62
-950354.7984626968,1921812.7705312967,3013.67
-945354.7984626968,1921812.7705312967,3013.67
-940354.7984626968,1921812.7705312967,2639.96
-935354.7984626968,1921812.7705312967,2639.96
-930354.7984626968,1921812.7705312967,2427.91
-925354.7984626968,1921812.7705312967,2427.91
-920354.7984626968,1921812.7705312967,2489.4
-915354.7984626968,1921812.7705312967,2489.4
-910354.7984626968,1921812.7705312967,2427.61
-905354.7984626968,1921812.7705312967,2427.61
-900354.7984626968,1921812.7705312967,2554.35
-895354.7984626968,1921812.7705312967,2554.35
-890354.7984626968,1921812.7705312967,2793.04
-885354.7984626968,1921812.7705312967,2793.04
-880354.7984626968,1921812.7705312967,2602.43
-875354.7984626968,1921812.7705312967,2602.43
-870354.7984626968,1921812.7705312967,2725.68
-865354.7984626968,1921812.7705312967,2725.68
-860354.7984626968,1921812.7705312967,2730.11
-855354.7984626968,1921812.7705312967,2730.11
-850354.7984626968,1921812.7705312967,3017.16
-845354.7984626968,1921812.7705312967,3017.16
-840354.7984626968,1921812.7705312967,2850.64
-835354.7984626968,1921812.7705312967,2850.64
-830354.7984626968,1921812.7705312967,3007.52
-825354.7984626968,1921812.7705312967,3007.52
-820354.7984626968,1921812.7705312967,3248.55
-815354.7984626968,1921812.7705312967,3248.55
-810354.7984626968,1921812.7705312967,2807.55
-805354.7984626968,1921812.7705312967,2807.55
-800354.7984626968,1921812.7705312967,2458.5
-795354.7984626968,1921812.7705312967,2458.5
-790354.7984626968,1921812.7705312967,1942.99
-785354.7984626968,1921812.7705312967,1942.99
-780354.7984626968,1921812.7705312967,1667.73
-775354.7984626968,1921812.7705312967,1667.73
-770354.7984626968,1921812.7705312967,1588.56
-765354.7984626968,1921812.7705312967,1588.56
-760354.7984626968,1921812.7705312967,1562.12
-755354.7984626968,1921812.7705312967,1562.12
-750354.7984626968,1921812.7705312967,1531.78
-745354.7984626968,1921812.7705312967,1531.78
-740354.7984626968,1921812.7705312967,1540.91
-735354.7984626968,1921812.7705312967,1540.91
-730354.7984626968,1921812.7705312967,1542.0
-725354.7984626968,1921812.7705312967,1542.0
-720354.7984626968,1921812.7705312967,1506.85
-715354.7984626968,1921812.7705312967,1506.85
-710354.7984626968,1921812.7705312967,1493.2
-705354.7984626968,1921812.7705312967,1493.2
-700354.7984626968,1921812.7705312967,1477.55
-695354.7984626968,1921812.7705312967,1477.55
-690354.7984626968,1921812.7705312967,1449.51
-685354.7984626968,1921812.7705312967,1449.51
-680354.7984626968,1921812.7705312967,1436.77
-675354.7984626968,1921812.7705312967,1436.77
-670354.7984626968,1921812.7705312967,1406.68
-665354.7984626968,1921812.7705312967,1406.68
-660354.7984626968,1921812.7705312967,1371.2
-655354.7984626968,1921812.7705312967,1371.2
-650354.7984626968,1921812.7705312967,1341.31
-645354.7984626968,1921812.7705312967,1341.31
-640354.7984626968,1921812.7705312967,1361.01
-635354.7984626968,1921812.7705312967,1361.01
-630354.7984626968,1921812.7705312967,1387.05
-625354.7984626968,1921812.7705312967,1387.05
-620354.7984626968,1921812.7705312967,1416.6
-615354.7984626968,1921812.7705312967,1416.6
-610354.7984626968,1921812.7705312967,1399.77
-605354.7984626968,1921812.7705312967,1399.77
-600354.7984626968,1921812.7705312967,1357.18
-595354.7984626968,1921812.7705312967,1357.18
-590354.7984626968,1921812.7705312967,1319.44
-585354.7984626968,1921812.7705312967,1319.44
-580354.7984626968,1921812.7705312967,1283.18
-575354.7984626968,1921812.7705312967,1283.18
-570354.7984626968,1921812.7705312967,1247.58
-565354.7984626968,1921812.7705312967,1247.58
-560354.7984626968,1921812.7705312967,1214.0
-555354.7984626968,1921812.7705312967,1214.0
-550354.7984626968,1921812.7705312967,1185.59
-545354.7984626968,1921812.7705312967,1185.59
-540354.7984626968,1921812.7705312967,1154.68
-535354.7984626968,1921812.7705312967,1154.68
-530354.7984626968,1921812.7705312967,1124.6
-525354.7984626968,1921812.7705312967,1124.6
-520354.79846269684,1921812.7705312967,1104.11
-515354.79846269684,1921812.7705312967,1104.11
-1105354.7984626968,1916812.7705312967,2337.03
-1100354.7984626968,1916812.7705312967,2278.76
-1095354.7984626968,1916812.7705312967,2278.76
-1090354.7984626968,1916812.7705312967,2320.25
-1085354.7984626968,1916812.7705312967,2320.25
-1080354.7984626968,1916812.7705312967,2431.03
-1075354.7984626968,1916812.7705312967,2431.03
-1070354.7984626968,1916812.7705312967,2448.51
-1065354.7984626968,1916812.7705312967,2448.51
-1060354.7984626968,1916812.7705312967,2401.81
-1055354.7984626968,1916812.7705312967,2401.81
-1050354.7984626968,1916812.7705312967,2428.43
-1045354.7984626968,1916812.7705312967,2428.43
-1040354.7984626968,1916812.7705312967,2400.85
-1035354.7984626968,1916812.7705312967,2400.85
-1030354.7984626968,1916812.7705312967,2381.07
-1025354.7984626968,1916812.7705312967,2381.07
-1020354.7984626968,1916812.7705312967,2478.44
-1015354.7984626968,1916812.7705312967,2478.44
-1010354.7984626968,1916812.7705312967,2310.67
-1005354.7984626968,1916812.7705312967,2310.67
-1000354.7984626968,1916812.7705312967,2304.7
-995354.7984626968,1916812.7705312967,2304.7
-990354.7984626968,1916812.7705312967,2406.4
-985354.7984626968,1916812.7705312967,2406.4
-980354.7984626968,1916812.7705312967,2802.6
-975354.7984626968,1916812.7705312967,2802.6
-970354.7984626968,1916812.7705312967,3204.65
-965354.7984626968,1916812.7705312967,3204.65
-960354.7984626968,1916812.7705312967,3156.95
-955354.7984626968,1916812.7705312967,3156.95
-950354.7984626968,1916812.7705312967,2699.04
-945354.7984626968,1916812.7705312967,2699.04
-940354.7984626968,1916812.7705312967,2294.02
-935354.7984626968,1916812.7705312967,2294.02
-930354.7984626968,1916812.7705312967,2467.32
-925354.7984626968,1916812.7705312967,2467.32
-920354.7984626968,1916812.7705312967,2658.43
-915354.7984626968,1916812.7705312967,2658.43
-910354.7984626968,1916812.7705312967,2477.69
-905354.7984626968,1916812.7705312967,2477.69
-900354.7984626968,1916812.7705312967,2743.98
-895354.7984626968,1916812.7705312967,2743.98
-890354.7984626968,1916812.7705312967,3017.49
-885354.7984626968,1916812.7705312967,3017.49
-880354.7984626968,1916812.7705312967,3041.94
-875354.7984626968,1916812.7705312967,3041.94
-870354.7984626968,1916812.7705312967,2822.82
-865354.7984626968,1916812.7705312967,2822.82
-860354.7984626968,1916812.7705312967,2870.57
-855354.7984626968,1916812.7705312967,2870.57
-850354.7984626968,1916812.7705312967,3219.83
-845354.7984626968,1916812.7705312967,3219.83
-840354.7984626968,1916812.7705312967,3257.42
-835354.7984626968,1916812.7705312967,3257.42
-830354.7984626968,1916812.7705312967,3295.31
-825354.7984626968,1916812.7705312967,3295.31
-820354.7984626968,1916812.7705312967,3144.54
-815354.7984626968,1916812.7705312967,3144.54
-810354.7984626968,1916812.7705312967,2792.07
-805354.7984626968,1916812.7705312967,2792.07
-800354.7984626968,1916812.7705312967,2612.59
-795354.7984626968,1916812.7705312967,2612.59
-790354.7984626968,1916812.7705312967,2083.04
-785354.7984626968,1916812.7705312967,2083.04
-780354.7984626968,1916812.7705312967,1736.54
-775354.7984626968,1916812.7705312967,1736.54
-770354.7984626968,1916812.7705312967,1633.81
-765354.7984626968,1916812.7705312967,1633.81
-760354.7984626968,1916812.7705312967,1576.61
-755354.7984626968,1916812.7705312967,1576.61
-750354.7984626968,1916812.7705312967,1561.16
-745354.7984626968,1916812.7705312967,1561.16
-740354.7984626968,1916812.7705312967,1580.99
-735354.7984626968,1916812.7705312967,1580.99
-730354.7984626968,1916812.7705312967,1582.44
-725354.7984626968,1916812.7705312967,1582.44
-720354.7984626968,1916812.7705312967,1551.13
-715354.7984626968,1916812.7705312967,1551.13
-710354.7984626968,1916812.7705312967,1533.83
-705354.7984626968,1916812.7705312967,1533.83
-700354.7984626968,1916812.7705312967,1512.61
